id,actor_id,year,coal_consumption_EJ
BP_review2022:coal-consumption:KR:2010,KR,2010,3.2297728824000007
BP_review2022:coal-consumption:KR:2011,KR,2011,3.5038240632
BP_review2022:coal-consumption:KR:2012,KR,2012,3.3760847951999997
BP_review2022:coal-consumption:KR:2013,KR,2013,3.4140841920000002
BP_review2022:coal-consumption:KR:2014,KR,2014,3.5336047716000003
BP_review2022:coal-consumption:KR:2015,KR,2015,3.5755774416
BP_review2022:coal-consumption:KR:2016,KR,2016,3.4122126924000002
BP_review2022:coal-consumption:KR:2017,KR,2017,3.6080460756000003
BP_review2022:coal-consumption:KR:2018,KR,2018,3.6278956944000003
BP_review2022:coal-consumption:KR:2019,KR,2019,3.4393180356000004
BP_review2022:coal-consumption:KR:2020,KR,2020,3.0245736276
BP_review2022:coal-consumption:KR:2021,KR,2021,3.036246426
BP_review2022:coal-consumption:KW:1965,KW,1965,0.0
BP_review2022:coal-consumption:KW:1966,KW,1966,0.0
BP_review2022:coal-consumption:KW:1967,KW,1967,0.0
BP_review2022:coal-consumption:KW:1968,KW,1968,0.0
BP_review2022:coal-consumption:KW:1969,KW,1969,0.0
BP_review2022:coal-consumption:KW:1970,KW,1970,0.0
BP_review2022:coal-consumption:KW:1971,KW,1971,0.0
BP_review2022:coal-consumption:KW:1972,KW,1972,0.0
BP_review2022:coal-consumption:KW:1973,KW,1973,0.0
BP_review2022:coal-consumption:KW:1974,KW,1974,0.0
BP_review2022:coal-consumption:KW:1975,KW,1975,0.0
BP_review2022:coal-consumption:KW:1976,KW,1976,0.0
BP_review2022:coal-consumption:KW:1977,KW,1977,0.0
BP_review2022:coal-consumption:KW:1978,KW,1978,0.0
BP_review2022:coal-consumption:KW:1979,KW,1979,0.0
BP_review2022:coal-consumption:KW:1980,KW,1980,0.0
BP_review2022:coal-consumption:KW:1981,KW,1981,0.0
BP_review2022:coal-consumption:KW:1982,KW,1982,0.0
BP_review2022:coal-consumption:KW:1983,KW,1983,0.0
BP_review2022:coal-consumption:KW:1984,KW,1984,0.0
BP_review2022:coal-consumption:KW:1985,KW,1985,0.0
BP_review2022:coal-consumption:KW:1986,KW,1986,0.0
BP_review2022:coal-consumption:KW:1987,KW,1987,0.0
BP_review2022:coal-consumption:KW:1988,KW,1988,0.0
BP_review2022:coal-consumption:KW:1989,KW,1989,0.0
BP_review2022:coal-consumption:KW:1990,KW,1990,0.0
BP_review2022:coal-consumption:KW:1991,KW,1991,0.0
BP_review2022:coal-consumption:KW:1992,KW,1992,0.0
BP_review2022:coal-consumption:KW:1993,KW,1993,0.0
BP_review2022:coal-consumption:KW:1994,KW,1994,0.0
BP_review2022:coal-consumption:KW:1995,KW,1995,0.0
BP_review2022:coal-consumption:KW:1996,KW,1996,0.0
BP_review2022:coal-consumption:KW:1997,KW,1997,0.0
BP_review2022:coal-consumption:KW:1998,KW,1998,0.0
BP_review2022:coal-consumption:KW:1999,KW,1999,0.0
BP_review2022:coal-consumption:KW:2000,KW,2000,1.0435431527999998e-06
BP_review2022:coal-consumption:KW:2001,KW,2001,2.7225169416e-06
BP_review2022:coal-consumption:KW:2002,KW,2002,1.1805595322400002e-05
BP_review2022:coal-consumption:KW:2003,KW,2003,3.9235423896e-06
BP_review2022:coal-consumption:KW:2004,KW,2004,3.5463284568e-06
BP_review2022:coal-consumption:KW:2005,KW,2005,0.0
BP_review2022:coal-consumption:KW:2006,KW,2006,9.773121636e-05
BP_review2022:coal-consumption:KW:2007,KW,2007,1.66331097e-05
BP_review2022:coal-consumption:KW:2008,KW,2008,2.813434140960001e-05
BP_review2022:coal-consumption:KW:2009,KW,2009,0.0
BP_review2022:coal-consumption:KW:2010,KW,2010,0.0001609526332368
BP_review2022:coal-consumption:KW:2011,KW,2011,0.0005668588404143999
BP_review2022:coal-consumption:KW:2012,KW,2012,0.002721487871665026
BP_review2022:coal-consumption:KW:2013,KW,2013,0.0114707801753568
BP_review2022:coal-consumption:KW:2014,KW,2014,0.0091186104461184
BP_review2022:coal-consumption:KW:2015,KW,2015,0.007558851005992802
BP_review2022:coal-consumption:KW:2016,KW,2016,0.009319498469222401
BP_review2022:coal-consumption:KW:2017,KW,2017,0.00705408551629107
BP_review2022:coal-consumption:KW:2018,KW,2018,0.007919701223905607
BP_review2022:coal-consumption:KW:2019,KW,2019,0.00726980788445733
BP_review2022:coal-consumption:KW:2020,KW,2020,0.0012917285538938115
BP_review2022:coal-consumption:KW:2021,KW,2021,0.0027103800047626036
BP_review2022:coal-consumption:KZ:1965,KZ,1965,0.0
BP_review2022:coal-consumption:KZ:1966,KZ,1966,0.0
BP_review2022:coal-consumption:KZ:1967,KZ,1967,0.0
BP_review2022:coal-consumption:KZ:1968,KZ,1968,0.0
BP_review2022:coal-consumption:KZ:1969,KZ,1969,0.0
BP_review2022:coal-consumption:KZ:1970,KZ,1970,0.0
BP_review2022:coal-consumption:KZ:1971,KZ,1971,0.0
BP_review2022:coal-consumption:KZ:1972,KZ,1972,0.0
BP_review2022:coal-consumption:KZ:1973,KZ,1973,0.0
BP_review2022:coal-consumption:KZ:1974,KZ,1974,0.0
BP_review2022:coal-consumption:KZ:1975,KZ,1975,0.0
BP_review2022:coal-consumption:KZ:1976,KZ,1976,0.0
BP_review2022:coal-consumption:KZ:1977,KZ,1977,0.0
BP_review2022:coal-consumption:KZ:1978,KZ,1978,0.0
BP_review2022:coal-consumption:KZ:1979,KZ,1979,0.0
BP_review2022:coal-consumption:KZ:1980,KZ,1980,0.0
BP_review2022:coal-consumption:KZ:1981,KZ,1981,0.0
BP_review2022:coal-consumption:KZ:1982,KZ,1982,0.0
BP_review2022:coal-consumption:KZ:1983,KZ,1983,0.0
BP_review2022:coal-consumption:KZ:1984,KZ,1984,0.0
BP_review2022:coal-consumption:KZ:1985,KZ,1985,1.5965943120000001
BP_review2022:coal-consumption:KZ:1986,KZ,1986,1.6774832880000001
BP_review2022:coal-consumption:KZ:1987,KZ,1987,1.7429648400000002
BP_review2022:coal-consumption:KZ:1988,KZ,1988,1.8180760320000002
BP_review2022:coal-consumption:KZ:1989,KZ,1989,1.735261128
BP_review2022:coal-consumption:KZ:1990,KZ,1990,1.6211061670607998
BP_review2022:coal-consumption:KZ:1991,KZ,1991,1.5824683167552
BP_review2022:coal-consumption:KZ:1992,KZ,1992,1.5941524948776002
BP_review2022:coal-consumption:KZ:1993,KZ,1993,1.447654470444
BP_review2022:coal-consumption:KZ:1994,KZ,1994,1.4161407115464002
BP_review2022:coal-consumption:KZ:1995,KZ,1995,1.1436854802912
BP_review2022:coal-consumption:KZ:1996,KZ,1996,1.0214744295168
BP_review2022:coal-consumption:KZ:1997,KZ,1997,0.8769087137664001
BP_review2022:coal-consumption:KZ:1998,KZ,1998,0.8634762786888001
BP_review2022:coal-consumption:KZ:1999,KZ,1999,0.7995013048008
BP_review2022:coal-consumption:KZ:2000,KZ,2000,0.7468705994904
BP_review2022:coal-consumption:KZ:2001,KZ,2001,0.9336522132
BP_review2022:coal-consumption:KZ:2002,KZ,2002,0.94590279
BP_review2022:coal-consumption:KZ:2003,KZ,2003,1.0444056335999998
BP_review2022:coal-consumption:KZ:2004,KZ,2004,1.1133078012000002
BP_review2022:coal-consumption:KZ:2005,KZ,2005,1.1256169932
BP_review2022:coal-consumption:KZ:2006,KZ,2006,1.1864302632
BP_review2022:coal-consumption:KZ:2007,KZ,2007,1.3037192783999998
BP_review2022:coal-consumption:KZ:2008,KZ,2008,1.4146221675599997
BP_review2022:coal-consumption:KZ:2009,KZ,2009,1.29525524352
BP_review2022:coal-consumption:KZ:2010,KZ,2010,1.3977204746400003
BP_review2022:coal-consumption:KZ:2011,KZ,2011,1.521504054
BP_review2022:coal-consumption:KZ:2012,KZ,2012,1.584955008
BP_review2022:coal-consumption:KZ:2013,KZ,2013,1.569170772
BP_review2022:coal-consumption:KZ:2014,KZ,2014,1.5505813800000001
BP_review2022:coal-consumption:KZ:2015,KZ,2015,1.433518452
BP_review2022:coal-consumption:KZ:2016,KZ,2016,1.4190252924797355
BP_review2022:coal-consumption:KZ:2017,KZ,2017,1.5224961114361244
BP_review2022:coal-consumption:KZ:2018,KZ,2018,1.7047843839678083
BP_review2022:coal-consumption:KZ:2019,KZ,2019,1.661803924991063
BP_review2022:coal-consumption:KZ:2020,KZ,2020,1.5615720671469933
BP_review2022:coal-consumption:KZ:2021,KZ,2021,1.559915528547706
BP_review2022:coal-consumption:LK:1965,LK,1965,0.0
BP_review2022:coal-consumption:LK:1966,LK,1966,0.0
BP_review2022:coal-consumption:LK:1967,LK,1967,0.0
BP_review2022:coal-consumption:LK:1968,LK,1968,0.0
BP_review2022:coal-consumption:LK:1969,LK,1969,0.0
BP_review2022:coal-consumption:LK:1970,LK,1970,0.0
BP_review2022:coal-consumption:LK:1971,LK,1971,0.0
BP_review2022:coal-consumption:LK:1972,LK,1972,0.0
BP_review2022:coal-consumption:LK:1973,LK,1973,0.0
BP_review2022:coal-consumption:LK:1974,LK,1974,0.0
BP_review2022:coal-consumption:LK:1975,LK,1975,0.0
BP_review2022:coal-consumption:LK:1976,LK,1976,1.8463788e-05
BP_review2022:coal-consumption:LK:1977,LK,1977,0.00010550736
BP_review2022:coal-consumption:LK:1978,LK,1978,0.00010972765440000001
BP_review2022:coal-consumption:LK:1979,LK,1979,7.1217468e-05
BP_review2022:coal-consumption:LK:1980,LK,1980,9.601169760000001e-05
BP_review2022:coal-consumption:LK:1981,LK,1981,5.3281216800000004e-05
BP_review2022:coal-consumption:LK:1982,LK,1982,0.0007454094984
BP_review2022:coal-consumption:LK:1983,LK,1983,0.000749102256
BP_review2022:coal-consumption:LK:1984,LK,1984,0.001456001568
BP_review2022:coal-consumption:LK:1985,LK,1985,0.000880986456
BP_review2022:coal-consumption:LK:1986,LK,1986,0.0003297105
BP_review2022:coal-consumption:LK:1987,LK,1987,0.00030860902800000005
BP_review2022:coal-consumption:LK:1988,LK,1988,0.00015826104
BP_review2022:coal-consumption:LK:1989,LK,1989,1.8463787999999998e-05
BP_review2022:coal-consumption:LK:1990,LK,1990,0.0
BP_review2022:coal-consumption:LK:1991,LK,1991,2.3739156000000004e-05
BP_review2022:coal-consumption:LK:1992,LK,1992,2.3739156000000004e-05
BP_review2022:coal-consumption:LK:1993,LK,1993,1.60898724e-05
BP_review2022:coal-consumption:LK:1994,LK,1994,1.4507262000000002e-05
BP_review2022:coal-consumption:LK:1995,LK,1995,4.19391756e-05
BP_review2022:coal-consumption:LK:1996,LK,1996,8.7043572e-06
BP_review2022:coal-consumption:LK:1997,LK,1997,0.0
BP_review2022:coal-consumption:LK:1998,LK,1998,8.1768204e-06
BP_review2022:coal-consumption:LK:1999,LK,1999,0.0
BP_review2022:coal-consumption:LK:2000,LK,2000,1.42434936e-05
BP_review2022:coal-consumption:LK:2001,LK,2001,3.692757600000001e-06
BP_review2022:coal-consumption:LK:2002,LK,2002,0.00045552802680000006
BP_review2022:coal-consumption:LK:2003,LK,2003,0.0025015795056
BP_review2022:coal-consumption:LK:2004,LK,2004,0.000658102158
BP_review2022:coal-consumption:LK:2005,LK,2005,0.0024461881416
BP_review2022:coal-consumption:LK:2006,LK,2006,0.0018347729903999998
BP_review2022:coal-consumption:LK:2007,LK,2007,0.0017899323624000004
BP_review2022:coal-consumption:LK:2008,LK,2008,0.0024132170915999998
BP_review2022:coal-consumption:LK:2009,LK,2009,0.0024562113408000004
BP_review2022:coal-consumption:LK:2010,LK,2010,0.0025092290529684005
BP_review2022:coal-consumption:LK:2011,LK,2011,0.012522628993140002
BP_review2022:coal-consumption:LK:2012,LK,2012,0.019091459197692
BP_review2022:coal-consumption:LK:2013,LK,2013,0.02008395902016
BP_review2022:coal-consumption:LK:2014,LK,2014,0.038545927018200005
BP_review2022:coal-consumption:LK:2015,LK,2015,0.051872456152439995
BP_review2022:coal-consumption:LK:2016,LK,2016,0.054914487479999996
BP_review2022:coal-consumption:LK:2017,LK,2017,0.056884800000000006
BP_review2022:coal-consumption:LK:2018,LK,2018,0.05497197224400001
BP_review2022:coal-consumption:LK:2019,LK,2019,0.0586698
BP_review2022:coal-consumption:LK:2020,LK,2020,0.06297071986569669
BP_review2022:coal-consumption:LK:2021,LK,2021,0.0603989229994404
BP_review2022:coal-consumption:LT:1965,LT,1965,0.0
BP_review2022:coal-consumption:LT:1966,LT,1966,0.0
BP_review2022:coal-consumption:LT:1967,LT,1967,0.0
BP_review2022:coal-consumption:LT:1968,LT,1968,0.0
BP_review2022:coal-consumption:LT:1969,LT,1969,0.0
BP_review2022:coal-consumption:LT:1970,LT,1970,0.0
BP_review2022:coal-consumption:LT:1971,LT,1971,0.0
BP_review2022:coal-consumption:LT:1972,LT,1972,0.0
BP_review2022:coal-consumption:LT:1973,LT,1973,0.0
BP_review2022:coal-consumption:LT:1974,LT,1974,0.0
BP_review2022:coal-consumption:LT:1975,LT,1975,0.0
BP_review2022:coal-consumption:LT:1976,LT,1976,0.0
BP_review2022:coal-consumption:LT:1977,LT,1977,0.0
BP_review2022:coal-consumption:LT:1978,LT,1978,0.0
BP_review2022:coal-consumption:LT:1979,LT,1979,0.0
BP_review2022:coal-consumption:LT:1980,LT,1980,0.0
BP_review2022:coal-consumption:LT:1981,LT,1981,0.0
BP_review2022:coal-consumption:LT:1982,LT,1982,0.0
BP_review2022:coal-consumption:LT:1983,LT,1983,0.0
BP_review2022:coal-consumption:LT:1984,LT,1984,0.0
BP_review2022:coal-consumption:LT:1985,LT,1985,0.034047727488
BP_review2022:coal-consumption:LT:1986,LT,1986,0.03962605233600001
BP_review2022:coal-consumption:LT:1987,LT,1987,0.039007075824
BP_review2022:coal-consumption:LT:1988,LT,1988,0.03932311922135725
BP_review2022:coal-consumption:LT:1989,LT,1989,0.036740505764502954
BP_review2022:coal-consumption:LT:1990,LT,1990,0.0333771696
BP_review2022:coal-consumption:LT:1991,LT,1991,0.0372792672
BP_review2022:coal-consumption:LT:1992,LT,1992,0.0174715164
BP_review2022:coal-consumption:LT:1993,LT,1993,0.015491159999999999
BP_review2022:coal-consumption:LT:1994,LT,1994,0.012861849600000001
BP_review2022:coal-consumption:LT:1995,LT,1995,0.010274407199999998
BP_review2022:coal-consumption:LT:1996,LT,1996,0.009441234000000001
BP_review2022:coal-consumption:LT:1997,LT,1997,0.0076325364
BP_review2022:coal-consumption:LT:1998,LT,1998,0.006657012
BP_review2022:coal-consumption:LT:1999,LT,1999,0.005681487600000001
BP_review2022:coal-consumption:LT:2000,LT,2000,0.0038644164000000004
BP_review2022:coal-consumption:LT:2001,LT,2001,0.0035085384
BP_review2022:coal-consumption:LT:2002,LT,2002,0.0056563668
BP_review2022:coal-consumption:LT:2003,LT,2003,0.0073059660000000005
BP_review2022:coal-consumption:LT:2004,LT,2004,0.007063131600000002
BP_review2022:coal-consumption:LT:2005,LT,2005,0.007737206400000002
BP_review2022:coal-consumption:LT:2006,LT,2006,0.010508868000000001
BP_review2022:coal-consumption:LT:2007,LT,2007,0.010446066
BP_review2022:coal-consumption:LT:2008,LT,2008,0.0088634556
BP_review2022:coal-consumption:LT:2009,LT,2009,0.007046384400000001
BP_review2022:coal-consumption:LT:2010,LT,2010,0.008666675999999998
BP_review2022:coal-consumption:LT:2011,LT,2011,0.010035759600000001
BP_review2022:coal-consumption:LT:2012,LT,2012,0.0097845516
BP_review2022:coal-consumption:LT:2013,LT,2013,0.0112583052
BP_review2022:coal-consumption:LT:2014,LT,2014,0.009524969999999999
BP_review2022:coal-consumption:LT:2015,LT,2015,0.007636723200000001
BP_review2022:coal-consumption:LT:2016,LT,2016,0.0077372064
BP_review2022:coal-consumption:LT:2017,LT,2017,0.008294050800000001
BP_review2022:coal-consumption:LT:2018,LT,2018,0.0088508952
BP_review2022:coal-consumption:LT:2019,LT,2019,0.008310798000000001
BP_review2022:coal-consumption:LT:2020,LT,2020,0.0064853532
BP_review2022:coal-consumption:LT:2021,LT,2021,0.007632178363185481
BP_review2022:coal-consumption:LU:1965,LU,1965,0.1141782228
BP_review2022:coal-consumption:LU:1966,LU,1966,0.10309576320000001
BP_review2022:coal-consumption:LU:1967,LU,1967,0.09660203640000002
BP_review2022:coal-consumption:LU:1968,LU,1968,0.1035437508
BP_review2022:coal-consumption:LU:1969,LU,1969,0.1099997964
BP_review2022:coal-consumption:LU:1970,LU,1970,0.1127882052
BP_review2022:coal-consumption:LU:1971,LU,1971,0.10394149679999999
BP_review2022:coal-consumption:LU:1972,LU,1972,0.10229608440000001
BP_review2022:coal-consumption:LU:1973,LU,1973,0.101362428
BP_review2022:coal-consumption:LU:1974,LU,1974,0.10806130800000001
BP_review2022:coal-consumption:LU:1975,LU,1975,0.08217013679999999
BP_review2022:coal-consumption:LU:1976,LU,1976,0.0760992768
BP_review2022:coal-consumption:LU:1977,LU,1977,0.0655904088
BP_review2022:coal-consumption:LU:1978,LU,1978,0.0693459684
BP_review2022:coal-consumption:LU:1979,LU,1979,0.0770078124
BP_review2022:coal-consumption:LU:1980,LU,1980,0.0763923528
BP_review2022:coal-consumption:LU:1981,LU,1981,0.06144129
BP_review2022:coal-consumption:LU:1982,LU,1982,0.056580415200000005
BP_review2022:coal-consumption:LU:1983,LU,1983,0.051920506799999995
BP_review2022:coal-consumption:LU:1984,LU,1984,0.0591092424
BP_review2022:coal-consumption:LU:1985,LU,1985,0.0586696284
BP_review2022:coal-consumption:LU:1986,LU,1986,0.052138220400000004
BP_review2022:coal-consumption:LU:1987,LU,1987,0.03756396960000001
BP_review2022:coal-consumption:LU:1988,LU,1988,0.038305033200000005
BP_review2022:coal-consumption:LU:1989,LU,1989,0.04745319120000001
BP_review2022:coal-consumption:LU:1990,LU,1990,0.04607154720000001
BP_review2022:coal-consumption:LU:1991,LU,1991,0.0438232356
BP_review2022:coal-consumption:LU:1992,LU,1992,0.041281848
BP_review2022:coal-consumption:LU:1993,LU,1993,0.0426551184
BP_review2022:coal-consumption:LU:1994,LU,1994,0.036781038
BP_review2022:coal-consumption:LU:1995,LU,1995,0.020686978800000002
BP_review2022:coal-consumption:LU:1996,LU,1996,0.019493740800000003
BP_review2022:coal-consumption:LU:1997,LU,1997,0.012367807199999999
BP_review2022:coal-consumption:LU:1998,LU,1998,0.0041156244
BP_review2022:coal-consumption:LU:1999,LU,1999,0.004161679200000001
BP_review2022:coal-consumption:LU:2000,LU,2000,0.0045929196
BP_review2022:coal-consumption:LU:2001,LU,2001,0.004957171200000001
BP_review2022:coal-consumption:LU:2002,LU,2002,0.0030856716000000005
BP_review2022:coal-consumption:LU:2003,LU,2003,0.0023697288000000005
BP_review2022:coal-consumption:LU:2004,LU,2004,0.0033285060000000006
BP_review2022:coal-consumption:LU:2005,LU,2005,0.0032489567999999997
BP_review2022:coal-consumption:LU:2006,LU,2006,0.0038769768
BP_review2022:coal-consumption:LU:2007,LU,2007,0.0032824512000000005
BP_review2022:coal-consumption:LU:2008,LU,2008,0.0031359132000000007
BP_review2022:coal-consumption:LU:2009,LU,2009,0.0028009692000000004
BP_review2022:coal-consumption:LU:2010,LU,2010,0.002805156
BP_review2022:coal-consumption:LU:2011,LU,2011,0.0024450912000000004
BP_review2022:coal-consumption:LU:2012,LU,2012,0.0022483116
BP_review2022:coal-consumption:LU:2013,LU,2013,0.0020054772
BP_review2022:coal-consumption:LU:2014,LU,2014,0.0022354162560000003
BP_review2022:coal-consumption:LU:2015,LU,2015,0.0020572260480000003
BP_review2022:coal-consumption:LU:2016,LU,2016,0.00213233724
BP_review2022:coal-consumption:LU:2017,LU,2017,0.001972652688
BP_review2022:coal-consumption:LU:2018,LU,2018,0.0017484076799999999
BP_review2022:coal-consumption:LU:2019,LU,2019,0.0019157959439999998
BP_review2022:coal-consumption:LU:2020,LU,2020,0.001609489656
BP_review2022:coal-consumption:LU:2021,LU,2021,0.001417681353591093
BP_review2022:coal-consumption:LV:1965,LV,1965,0.0
BP_review2022:coal-consumption:LV:1966,LV,1966,0.0
BP_review2022:coal-consumption:LV:1967,LV,1967,0.0
BP_review2022:coal-consumption:LV:1968,LV,1968,0.0
BP_review2022:coal-consumption:LV:1969,LV,1969,0.0
BP_review2022:coal-consumption:LV:1970,LV,1970,0.0
BP_review2022:coal-consumption:LV:1971,LV,1971,0.0
BP_review2022:coal-consumption:LV:1972,LV,1972,0.0
BP_review2022:coal-consumption:LV:1973,LV,1973,0.0
BP_review2022:coal-consumption:LV:1974,LV,1974,0.0
BP_review2022:coal-consumption:LV:1975,LV,1975,0.0
BP_review2022:coal-consumption:LV:1976,LV,1976,0.0
BP_review2022:coal-consumption:LV:1977,LV,1977,0.0
BP_review2022:coal-consumption:LV:1978,LV,1978,0.0
BP_review2022:coal-consumption:LV:1979,LV,1979,0.0
BP_review2022:coal-consumption:LV:1980,LV,1980,0.0
BP_review2022:coal-consumption:LV:1981,LV,1981,0.0
BP_review2022:coal-consumption:LV:1982,LV,1982,0.0
BP_review2022:coal-consumption:LV:1983,LV,1983,0.0
BP_review2022:coal-consumption:LV:1984,LV,1984,0.0
BP_review2022:coal-consumption:LV:1985,LV,1985,0.030396168000000005
BP_review2022:coal-consumption:LV:1986,LV,1986,0.03835694952000001
BP_review2022:coal-consumption:LV:1987,LV,1987,0.03512139048
BP_review2022:coal-consumption:LV:1988,LV,1988,0.03525201864
BP_review2022:coal-consumption:LV:1989,LV,1989,0.0287884368
BP_review2022:coal-consumption:LV:1990,LV,1990,0.029663478
BP_review2022:coal-consumption:LV:1991,LV,1991,0.026000028
BP_review2022:coal-consumption:LV:1992,LV,1992,0.0228724884
BP_review2022:coal-consumption:LV:1993,LV,1993,0.020904692399999997
BP_review2022:coal-consumption:LV:1994,LV,1994,0.0157256208
BP_review2022:coal-consumption:LV:1995,LV,1995,0.0111871296
BP_review2022:coal-consumption:LV:1996,LV,1996,0.010487933999999999
BP_review2022:coal-consumption:LV:1997,LV,1997,0.0093700584
BP_review2022:coal-consumption:LV:1998,LV,1998,0.0069124068000000006
BP_review2022:coal-consumption:LV:1999,LV,1999,0.0053423568
BP_review2022:coal-consumption:LV:2000,LV,2000,0.005509828800000001
BP_review2022:coal-consumption:LV:2001,LV,2001,0.0051413904
BP_review2022:coal-consumption:LV:2002,LV,2002,0.0041449320000000005
BP_review2022:coal-consumption:LV:2003,LV,2003,0.0037178784
BP_review2022:coal-consumption:LV:2004,LV,2004,0.0028135296
BP_review2022:coal-consumption:LV:2005,LV,2005,0.003387121200000001
BP_review2022:coal-consumption:LV:2006,LV,2006,0.0036299556
BP_review2022:coal-consumption:LV:2007,LV,2007,0.0044882496
BP_review2022:coal-consumption:LV:2008,LV,2008,0.0044463815999999995
BP_review2022:coal-consumption:LV:2009,LV,2009,0.0035880876
BP_review2022:coal-consumption:LV:2010,LV,2010,0.0045803592
BP_review2022:coal-consumption:LV:2011,LV,2011,0.004647348
BP_review2022:coal-consumption:LV:2012,LV,2012,0.0037136916
BP_review2022:coal-consumption:LV:2013,LV,2013,0.0031359132000000007
BP_review2022:coal-consumption:LV:2014,LV,2014,0.00250035696
BP_review2022:coal-consumption:LV:2015,LV,2015,0.0019359763200000003
BP_review2022:coal-consumption:LV:2016,LV,2016,0.0017165880000000002
BP_review2022:coal-consumption:LV:2017,LV,2017,0.0016747200000000002
BP_review2022:coal-consumption:LV:2018,LV,2018,0.002009664
BP_review2022:coal-consumption:LV:2019,LV,2019,0.0016747200000000002
BP_review2022:coal-consumption:LV:2020,LV,2020,0.0009629640000000001
BP_review2022:coal-consumption:LV:2021,LV,2021,0.001339776
BP_review2022:coal-consumption:MA:1965,MA,1965,0.007609200011867308
BP_review2022:coal-consumption:MA:1966,MA,1966,0.011667000018195853
BP_review2022:coal-consumption:MA:1967,MA,1967,0.011617800018119124
BP_review2022:coal-consumption:MA:1968,MA,1968,0.010440600016283162
BP_review2022:coal-consumption:MA:1969,MA,1969,0.010433400016271932
BP_review2022:coal-consumption:MA:1970,MA,1970,0.011962800018657186
BP_review2022:coal-consumption:MA:1971,MA,1971,0.012516000019519956
BP_review2022:coal-consumption:MA:1972,MA,1972,0.015468600024124833
BP_review2022:coal-consumption:MA:1973,MA,1973,0.015325800023902117
BP_review2022:coal-consumption:MA:1974,MA,1974,0.015178200023671923
BP_review2022:coal-consumption:MA:1975,MA,1975,0.01725180002690591
BP_review2022:coal-consumption:MA:1976,MA,1976,0.018718200029192906
BP_review2022:coal-consumption:MA:1977,MA,1977,0.017676600027568427
BP_review2022:coal-consumption:MA:1978,MA,1978,0.017819400027791137
BP_review2022:coal-consumption:MA:1979,MA,1979,0.017381400027108033
BP_review2022:coal-consumption:MA:1980,MA,1980,0.016660800025984187
BP_review2022:coal-consumption:MA:1981,MA,1981,0.017700600027605855
BP_review2022:coal-consumption:MA:1982,MA,1982,0.01971960003075469
BP_review2022:coal-consumption:MA:1983,MA,1983,0.02442720003809666
BP_review2022:coal-consumption:MA:1984,MA,1984,0.02097900003271885
BP_review2022:coal-consumption:MA:1985,MA,1985,0.027716616000000003
BP_review2022:coal-consumption:MA:1986,MA,1986,0.037639332000000005
BP_review2022:coal-consumption:MA:1987,MA,1987,0.04366832400000001
BP_review2022:coal-consumption:MA:1988,MA,1988,0.043082172
BP_review2022:coal-consumption:MA:1989,MA,1989,0.047562048
BP_review2022:coal-consumption:MA:1990,MA,1990,0.045887328000000005
BP_review2022:coal-consumption:MA:1991,MA,1991,0.049990392
BP_review2022:coal-consumption:MA:1992,MA,1992,0.046347875999999996
BP_review2022:coal-consumption:MA:1993,MA,1993,0.05061841200000001
BP_review2022:coal-consumption:MA:1994,MA,1994,0.056438064
BP_review2022:coal-consumption:MA:1995,MA,1995,0.068370444
BP_review2022:coal-consumption:MA:1996,MA,1996,0.08750412
BP_review2022:coal-consumption:MA:1997,MA,1997,0.083359188
BP_review2022:coal-consumption:MA:1998,MA,1998,0.09943650000000001
BP_review2022:coal-consumption:MA:1999,MA,1999,0.095082228
BP_review2022:coal-consumption:MA:2000,MA,2000,0.11241558
BP_review2022:coal-consumption:MA:2001,MA,2001,0.14289548400000002
BP_review2022:coal-consumption:MA:2002,MA,2002,0.142099992
BP_review2022:coal-consumption:MA:2003,MA,2003,0.1370172168
BP_review2022:coal-consumption:MA:2004,MA,2004,0.15156216
BP_review2022:coal-consumption:MA:2005,MA,2005,0.15893092800000003
BP_review2022:coal-consumption:MA:2006,MA,2006,0.16161048
BP_review2022:coal-consumption:MA:2007,MA,2007,0.13534584623999998
BP_review2022:coal-consumption:MA:2008,MA,2008,0.15341774976000003
BP_review2022:coal-consumption:MA:2009,MA,2009,0.1132919065476
BP_review2022:coal-consumption:MA:2010,MA,2010,0.11669539311144002
BP_review2022:coal-consumption:MA:2011,MA,2011,0.12465324805824
BP_review2022:coal-consumption:MA:2012,MA,2012,0.12661385616
BP_review2022:coal-consumption:MA:2013,MA,2013,0.12564670536
BP_review2022:coal-consumption:MA:2014,MA,2014,0.16903032696000003
BP_review2022:coal-consumption:MA:2015,MA,2015,0.18610744680000002
BP_review2022:coal-consumption:MA:2016,MA,2016,0.1793373912
BP_review2022:coal-consumption:MA:2017,MA,2017,0.18641212693488002
BP_review2022:coal-consumption:MA:2018,MA,2018,0.21561264785016
BP_review2022:coal-consumption:MA:2019,MA,2019,0.27895489075080004
BP_review2022:coal-consumption:MA:2020,MA,2020,0.2800773929634398
BP_review2022:coal-consumption:MA:2021,MA,2021,0.3075042766169058
BP_review2022:coal-consumption:MK:1965,MK,1965,0.0
BP_review2022:coal-consumption:MK:1966,MK,1966,0.0
BP_review2022:coal-consumption:MK:1967,MK,1967,0.0
BP_review2022:coal-consumption:MK:1968,MK,1968,0.0
BP_review2022:coal-consumption:MK:1969,MK,1969,0.0
BP_review2022:coal-consumption:MK:1970,MK,1970,0.0
BP_review2022:coal-consumption:MK:1971,MK,1971,0.0
