id,actor_id,year,energy_consumption_EJ
BP_review2022:energy-consumption:KR:2002,KR,2002,8.661925596850917
BP_review2022:energy-consumption:KR:2003,KR,2003,8.939871299718389
BP_review2022:energy-consumption:KR:2004,KR,2004,9.14887880718803
BP_review2022:energy-consumption:KR:2005,KR,2005,9.458854299198325
BP_review2022:energy-consumption:KR:2006,KR,2006,9.614092431973281
BP_review2022:energy-consumption:KR:2007,KR,2007,9.90190161300501
BP_review2022:energy-consumption:KR:2008,KR,2008,10.066369795929896
BP_review2022:energy-consumption:KR:2009,KR,2009,10.121726562318596
BP_review2022:energy-consumption:KR:2010,KR,2010,10.962355884098143
BP_review2022:energy-consumption:KR:2011,KR,2011,11.499412982020544
BP_review2022:energy-consumption:KR:2012,KR,2012,11.639760844153022
BP_review2022:energy-consumption:KR:2013,KR,2013,11.68300234481621
BP_review2022:energy-consumption:KR:2014,KR,2014,11.792789714179097
BP_review2022:energy-consumption:KR:2015,KR,2015,11.997799908805746
BP_review2022:energy-consumption:KR:2016,KR,2016,12.345991736398958
BP_review2022:energy-consumption:KR:2017,KR,2017,12.483663707105437
BP_review2022:energy-consumption:KR:2018,KR,2018,12.676051784107592
BP_review2022:energy-consumption:KR:2019,KR,2019,12.511221190520718
BP_review2022:energy-consumption:KR:2020,KR,2020,11.986349785250411
BP_review2022:energy-consumption:KR:2021,KR,2021,12.57552413787351
BP_review2022:energy-consumption:KW:1965,KW,1965,0.2851976081106461
BP_review2022:energy-consumption:KW:1966,KW,1966,0.2983731920596695
BP_review2022:energy-consumption:KW:1967,KW,1967,0.3036903402326736
BP_review2022:energy-consumption:KW:1968,KW,1968,0.31959594261095436
BP_review2022:energy-consumption:KW:1969,KW,1969,0.32737255178672114
BP_review2022:energy-consumption:KW:1970,KW,1970,0.26426709814213145
BP_review2022:energy-consumption:KW:1971,KW,1971,0.263364451
BP_review2022:energy-consumption:KW:1972,KW,1972,0.291449826
BP_review2022:energy-consumption:KW:1973,KW,1973,0.290390946
BP_review2022:energy-consumption:KW:1974,KW,1974,0.27864386399999996
BP_review2022:energy-consumption:KW:1975,KW,1975,0.24842460300000002
BP_review2022:energy-consumption:KW:1976,KW,1976,0.296274445
BP_review2022:energy-consumption:KW:1977,KW,1977,0.302901369
BP_review2022:energy-consumption:KW:1978,KW,1978,0.332686997
BP_review2022:energy-consumption:KW:1979,KW,1979,0.405818023
BP_review2022:energy-consumption:KW:1980,KW,1980,0.305006639
BP_review2022:energy-consumption:KW:1981,KW,1981,0.391351553
BP_review2022:energy-consumption:KW:1982,KW,1982,0.384920917
BP_review2022:energy-consumption:KW:1983,KW,1983,0.42492052699999994
BP_review2022:energy-consumption:KW:1984,KW,1984,0.45281591500000007
BP_review2022:energy-consumption:KW:1985,KW,1985,0.43399831399999994
BP_review2022:energy-consumption:KW:1986,KW,1986,0.496974233
BP_review2022:energy-consumption:KW:1987,KW,1987,0.459058359
BP_review2022:energy-consumption:KW:1988,KW,1988,0.5183771370000001
BP_review2022:energy-consumption:KW:1989,KW,1989,0.558181
BP_review2022:energy-consumption:KW:1990,KW,1990,0.329373613
BP_review2022:energy-consumption:KW:1991,KW,1991,0.16603451099999997
BP_review2022:energy-consumption:KW:1992,KW,1992,0.29403095799999995
BP_review2022:energy-consumption:KW:1993,KW,1993,0.360622457
BP_review2022:energy-consumption:KW:1994,KW,1994,0.42096419899999993
BP_review2022:energy-consumption:KW:1995,KW,1995,0.5419791350000001
BP_review2022:energy-consumption:KW:1996,KW,1996,0.536472363
BP_review2022:energy-consumption:KW:1997,KW,1997,0.558184518
BP_review2022:energy-consumption:KW:1998,KW,1998,0.687541342
BP_review2022:energy-consumption:KW:1999,KW,1999,0.7137544490000001
BP_review2022:energy-consumption:KW:2000,KW,2000,0.7629953200431527
BP_review2022:energy-consumption:KW:2001,KW,2001,0.7714992178854762
BP_review2022:energy-consumption:KW:2002,KW,2002,0.8165864348882759
BP_review2022:energy-consumption:KW:2003,KW,2003,0.9759265489698055
BP_review2022:energy-consumption:KW:2004,KW,2004,1.0902193790162777
BP_review2022:energy-consumption:KW:2005,KW,2005,1.2027351134574853
BP_review2022:energy-consumption:KW:2006,KW,2006,1.1560702885197935
BP_review2022:energy-consumption:KW:2007,KW,2007,1.1230570833951554
BP_review2022:energy-consumption:KW:2008,KW,2008,1.2148927276523076
BP_review2022:energy-consumption:KW:2009,KW,2009,1.2577797258876569
BP_review2022:energy-consumption:KW:2010,KW,2010,1.4146720159676422
BP_review2022:energy-consumption:KW:2011,KW,2011,1.4528373882604897
BP_review2022:energy-consumption:KW:2012,KW,2012,1.513131073190594
BP_review2022:energy-consumption:KW:2013,KW,2013,1.5464198533356746
BP_review2022:energy-consumption:KW:2014,KW,2014,1.5718373169037494
BP_review2022:energy-consumption:KW:2015,KW,2015,1.6333450337253166
BP_review2022:energy-consumption:KW:2016,KW,2016,1.6150951998790921
BP_review2022:energy-consumption:KW:2017,KW,2017,1.6460492203671073
BP_review2022:energy-consumption:KW:2018,KW,2018,1.6772248669171634
BP_review2022:energy-consumption:KW:2019,KW,2019,1.7262248731893046
BP_review2022:energy-consumption:KW:2020,KW,2020,1.6141308954721585
BP_review2022:energy-consumption:KW:2021,KW,2021,1.738894798082041
BP_review2022:energy-consumption:KZ:1965,KZ,1965,0.0
BP_review2022:energy-consumption:KZ:1966,KZ,1966,0.0
BP_review2022:energy-consumption:KZ:1967,KZ,1967,0.0
BP_review2022:energy-consumption:KZ:1968,KZ,1968,0.0
BP_review2022:energy-consumption:KZ:1969,KZ,1969,0.0
BP_review2022:energy-consumption:KZ:1970,KZ,1970,0.0
BP_review2022:energy-consumption:KZ:1971,KZ,1971,0.0
BP_review2022:energy-consumption:KZ:1972,KZ,1972,0.0
BP_review2022:energy-consumption:KZ:1973,KZ,1973,0.0
BP_review2022:energy-consumption:KZ:1974,KZ,1974,0.0
BP_review2022:energy-consumption:KZ:1975,KZ,1975,0.0
BP_review2022:energy-consumption:KZ:1976,KZ,1976,0.0
BP_review2022:energy-consumption:KZ:1977,KZ,1977,0.0
BP_review2022:energy-consumption:KZ:1978,KZ,1978,0.0
BP_review2022:energy-consumption:KZ:1979,KZ,1979,0.0
BP_review2022:energy-consumption:KZ:1980,KZ,1980,0.0
BP_review2022:energy-consumption:KZ:1981,KZ,1981,0.0
BP_review2022:energy-consumption:KZ:1982,KZ,1982,0.0
BP_review2022:energy-consumption:KZ:1983,KZ,1983,0.0
BP_review2022:energy-consumption:KZ:1984,KZ,1984,0.0
BP_review2022:energy-consumption:KZ:1985,KZ,1985,2.8656985124046885
BP_review2022:energy-consumption:KZ:1986,KZ,1986,2.931302074313206
BP_review2022:energy-consumption:KZ:1987,KZ,1987,2.997341364443739
BP_review2022:energy-consumption:KZ:1988,KZ,1988,3.106646712715226
BP_review2022:energy-consumption:KZ:1989,KZ,1989,3.0581856930177143
BP_review2022:energy-consumption:KZ:1990,KZ,1990,3.0939315479527445
BP_review2022:energy-consumption:KZ:1991,KZ,1991,3.0907346990121813
BP_review2022:energy-consumption:KZ:1992,KZ,1992,3.050911525200181
BP_review2022:energy-consumption:KZ:1993,KZ,1993,2.693353231196688
BP_review2022:energy-consumption:KZ:1994,KZ,1994,2.3991162060155844
BP_review2022:energy-consumption:KZ:1995,KZ,1995,2.1553775479248216
BP_review2022:energy-consumption:KZ:1996,KZ,1996,1.8763277533141598
BP_review2022:energy-consumption:KZ:1997,KZ,1997,1.6544818655495104
BP_review2022:energy-consumption:KZ:1998,KZ,1998,1.5588106022390231
BP_review2022:energy-consumption:KZ:1999,KZ,1999,1.465059041540375
BP_review2022:energy-consumption:KZ:2000,KZ,2000,1.3310906228129804
BP_review2022:energy-consumption:KZ:2001,KZ,2001,1.4982900109557602
BP_review2022:energy-consumption:KZ:2002,KZ,2002,1.5261970897359
BP_review2022:energy-consumption:KZ:2003,KZ,2003,1.6728867165280394
BP_review2022:energy-consumption:KZ:2004,KZ,2004,1.7776894155592557
BP_review2022:energy-consumption:KZ:2005,KZ,2005,1.827032401160947
BP_review2022:energy-consumption:KZ:2006,KZ,2006,1.966182391329092
BP_review2022:energy-consumption:KZ:2007,KZ,2007,2.1785359328611467
BP_review2022:energy-consumption:KZ:2008,KZ,2008,2.2973278270939588
BP_review2022:energy-consumption:KZ:2009,KZ,2009,2.0615905004210773
BP_review2022:energy-consumption:KZ:2010,KZ,2010,2.2117953313357774
BP_review2022:energy-consumption:KZ:2011,KZ,2011,2.51008642067083
BP_review2022:energy-consumption:KZ:2012,KZ,2012,2.6394111205183894
BP_review2022:energy-consumption:KZ:2013,KZ,2013,2.651269307840689
BP_review2022:energy-consumption:KZ:2014,KZ,2014,2.7067266029877066
BP_review2022:energy-consumption:KZ:2015,KZ,2015,2.56817577634296
BP_review2022:energy-consumption:KZ:2016,KZ,2016,2.622926335923779
BP_review2022:energy-consumption:KZ:2017,KZ,2017,2.7597667741383916
BP_review2022:energy-consumption:KZ:2018,KZ,2018,3.065180198263024
BP_review2022:energy-consumption:KZ:2019,KZ,2019,3.0359454359353237
BP_review2022:energy-consumption:KZ:2020,KZ,2020,2.893022892006884
BP_review2022:energy-consumption:KZ:2021,KZ,2021,2.8496479986162604
BP_review2022:energy-consumption:LK:1965,LK,1965,0.03763373771993517
BP_review2022:energy-consumption:LK:1966,LK,1966,0.038812185574164534
BP_review2022:energy-consumption:LK:1967,LK,1967,0.03976804688759959
BP_review2022:energy-consumption:LK:1968,LK,1968,0.04133885530369856
BP_review2022:energy-consumption:LK:1969,LK,1969,0.04293682515930438
BP_review2022:energy-consumption:LK:1970,LK,1970,0.07114888901515534
BP_review2022:energy-consumption:LK:1971,LK,1971,0.0724719221151613
BP_review2022:energy-consumption:LK:1972,LK,1972,0.07601935773903228
BP_review2022:energy-consumption:LK:1973,LK,1973,0.07867518034967742
BP_review2022:energy-consumption:LK:1974,LK,1974,0.06754434434322582
BP_review2022:energy-consumption:LK:1975,LK,1975,0.07047170671516129
BP_review2022:energy-consumption:LK:1976,LK,1976,0.0692939838896129
BP_review2022:energy-consumption:LK:1977,LK,1977,0.07444865395032259
BP_review2022:energy-consumption:LK:1978,LK,1978,0.07807638618136774
BP_review2022:energy-consumption:LK:1979,LK,1979,0.08211628119219355
BP_review2022:energy-consumption:LK:1980,LK,1980,0.08284833489340644
BP_review2022:energy-consumption:LK:1981,LK,1981,0.08698603003567097
BP_review2022:energy-consumption:LK:1982,LK,1982,0.09371197179372258
BP_review2022:energy-consumption:LK:1983,LK,1983,0.09242323688358063
BP_review2022:energy-consumption:LK:1984,LK,1984,0.09797409175061292
BP_review2022:energy-consumption:LK:1985,LK,1985,0.09250528003309676
BP_review2022:energy-consumption:LK:1986,LK,1986,0.09737071275703225
BP_review2022:energy-consumption:LK:1987,LK,1987,0.10012740055803226
BP_review2022:energy-consumption:LK:1988,LK,1988,0.09905819388558064
BP_review2022:energy-consumption:LK:1989,LK,1989,0.09646376836845161
BP_review2022:energy-consumption:LK:1990,LK,1990,0.10759316641080645
BP_review2022:energy-consumption:LK:1991,LK,1991,0.10737562431441933
BP_review2022:energy-consumption:LK:1992,LK,1992,0.11519450161780645
BP_review2022:energy-consumption:LK:1993,LK,1993,0.12564307476646452
BP_review2022:energy-consumption:LK:1994,LK,1994,0.13611409957125806
BP_review2022:energy-consumption:LK:1995,LK,1995,0.14665762053724515
BP_review2022:energy-consumption:LK:1996,LK,1996,0.1542774743922
BP_review2022:energy-consumption:LK:1997,LK,1997,0.15924117999729032
BP_review2022:energy-consumption:LK:1998,LK,1998,0.1697602059229484
BP_review2022:energy-consumption:LK:1999,LK,1999,0.1825894113016
BP_review2022:energy-consumption:LK:2000,LK,2000,0.19276783718843232
BP_review2022:energy-consumption:LK:2001,LK,2001,0.18731865170189632
BP_review2022:energy-consumption:LK:2002,LK,2002,0.19263289018615035
BP_review2022:energy-consumption:LK:2003,LK,2003,0.19822205408127355
BP_review2022:energy-consumption:LK:2004,LK,2004,0.19262477676750123
BP_review2022:energy-consumption:LK:2005,LK,2005,0.22243103003773118
BP_review2022:energy-consumption:LK:2006,LK,2006,0.2388025608228345
BP_review2022:energy-consumption:LK:2007,LK,2007,0.2427845963401172
BP_review2022:energy-consumption:LK:2008,LK,2008,0.22887289192511565
BP_review2022:energy-consumption:LK:2009,LK,2009,0.23205542279601182
BP_review2022:energy-consumption:LK:2010,LK,2010,0.25061722847855317
BP_review2022:energy-consumption:LK:2011,LK,2011,0.272084302165578
BP_review2022:energy-consumption:LK:2012,LK,2012,0.28062884580198616
BP_review2022:energy-consumption:LK:2013,LK,2013,0.28517087877471
BP_review2022:energy-consumption:LK:2014,LK,2014,0.30643790931587334
BP_review2022:energy-consumption:LK:2015,LK,2015,0.34388244875534313
BP_review2022:energy-consumption:LK:2016,LK,2016,0.37380715305063933
BP_review2022:energy-consumption:LK:2017,LK,2017,0.366540431176129
BP_review2022:energy-consumption:LK:2018,LK,2018,0.3778175513121154
BP_review2022:energy-consumption:LK:2019,LK,2019,0.3893997249529408
BP_review2022:energy-consumption:LK:2020,LK,2020,0.3717010017454288
BP_review2022:energy-consumption:LK:2021,LK,2021,0.3823585644817689
BP_review2022:energy-consumption:LT:1965,LT,1965,0.0
BP_review2022:energy-consumption:LT:1966,LT,1966,0.0
BP_review2022:energy-consumption:LT:1967,LT,1967,0.0
BP_review2022:energy-consumption:LT:1968,LT,1968,0.0
BP_review2022:energy-consumption:LT:1969,LT,1969,0.0
BP_review2022:energy-consumption:LT:1970,LT,1970,0.0
BP_review2022:energy-consumption:LT:1971,LT,1971,0.0
BP_review2022:energy-consumption:LT:1972,LT,1972,0.0
BP_review2022:energy-consumption:LT:1973,LT,1973,0.0
BP_review2022:energy-consumption:LT:1974,LT,1974,0.0
BP_review2022:energy-consumption:LT:1975,LT,1975,0.0
BP_review2022:energy-consumption:LT:1976,LT,1976,0.0
BP_review2022:energy-consumption:LT:1977,LT,1977,0.0
BP_review2022:energy-consumption:LT:1978,LT,1978,0.0
BP_review2022:energy-consumption:LT:1979,LT,1979,0.0
BP_review2022:energy-consumption:LT:1980,LT,1980,0.0
BP_review2022:energy-consumption:LT:1981,LT,1981,0.0
BP_review2022:energy-consumption:LT:1982,LT,1982,0.0
BP_review2022:energy-consumption:LT:1983,LT,1983,0.0
BP_review2022:energy-consumption:LT:1984,LT,1984,0.0
BP_review2022:energy-consumption:LT:1985,LT,1985,0.6504952915674712
BP_review2022:energy-consumption:LT:1986,LT,1986,0.6002244204370556
BP_review2022:energy-consumption:LT:1987,LT,1987,0.6288049550355724
BP_review2022:energy-consumption:LT:1988,LT,1988,0.6599506050511689
BP_review2022:energy-consumption:LT:1989,LT,1989,0.7148610365792729
BP_review2022:energy-consumption:LT:1990,LT,1990,0.7267953556730399
BP_review2022:energy-consumption:LT:1991,LT,1991,0.7683435587101602
BP_review2022:energy-consumption:LT:1992,LT,1992,0.4706385371386135
BP_review2022:energy-consumption:LT:1993,LT,1993,0.36804867968948335
BP_review2022:energy-consumption:LT:1994,LT,1994,0.3176714062232713
BP_review2022:energy-consumption:LT:1995,LT,1995,0.35493474727192936
BP_review2022:energy-consumption:LT:1996,LT,1996,0.3862343083678819
BP_review2022:energy-consumption:LT:1997,LT,1997,0.35619946163225813
BP_review2022:energy-consumption:LT:1998,LT,1998,0.3821670211677419
BP_review2022:energy-consumption:LT:1999,LT,1999,0.31779261978924733
BP_review2022:energy-consumption:LT:2000,LT,2000,0.2809237446602151
BP_review2022:energy-consumption:LT:2001,LT,2001,0.32847756302429826
BP_review2022:energy-consumption:LT:2002,LT,2002,0.3505649249188345
BP_review2022:energy-consumption:LT:2003,LT,2003,0.36760355292605457
BP_review2022:energy-consumption:LT:2004,LT,2004,0.37071271525557137
BP_review2022:energy-consumption:LT:2005,LT,2005,0.3365292675399556
BP_review2022:energy-consumption:LT:2006,LT,2006,0.3222815511677831
BP_review2022:energy-consumption:LT:2007,LT,2007,0.3526579461965693
BP_review2022:energy-consumption:LT:2008,LT,2008,0.34956977452350846
BP_review2022:energy-consumption:LT:2009,LT,2009,0.321220357945966
BP_review2022:energy-consumption:LT:2010,LT,2010,0.23661161952378784
BP_review2022:energy-consumption:LT:2011,LT,2011,0.24568134679496462
BP_review2022:energy-consumption:LT:2012,LT,2012,0.24679118731612903
BP_review2022:energy-consumption:LT:2013,LT,2013,0.22806310708701905
BP_review2022:energy-consumption:LT:2014,LT,2014,0.2200878302731505
BP_review2022:energy-consumption:LT:2015,LT,2015,0.22995230970184327
BP_review2022:energy-consumption:LT:2016,LT,2016,0.2342060007303111
BP_review2022:energy-consumption:LT:2017,LT,2017,0.2473998127967742
BP_review2022:energy-consumption:LT:2018,LT,2018,0.25365866324889647
BP_review2022:energy-consumption:LT:2019,LT,2019,0.25261199321403177
BP_review2022:energy-consumption:LT:2020,LT,2020,0.25192312504697245
BP_review2022:energy-consumption:LT:2021,LT,2021,0.25267397372562367
BP_review2022:energy-consumption:LU:1965,LU,1965,0.15049460147741936
BP_review2022:energy-consumption:LU:1966,LU,1966,0.1442059822967742
BP_review2022:energy-consumption:LU:1967,LU,1967,0.14202518181935486
BP_review2022:energy-consumption:LU:1968,LU,1968,0.15360778189677418
BP_review2022:energy-consumption:LU:1969,LU,1969,0.1653117340451613
BP_review2022:energy-consumption:LU:1970,LU,1970,0.17165243593548388
BP_review2022:energy-consumption:LU:1971,LU,1971,0.1650403273096774
BP_review2022:energy-consumption:LU:1972,LU,1972,0.17018895105806453
BP_review2022:energy-consumption:LU:1973,LU,1973,0.18041688076774193
BP_review2022:energy-consumption:LU:1974,LU,1974,0.18321813994193548
BP_review2022:energy-consumption:LU:1975,LU,1975,0.1521940427677419
BP_review2022:energy-consumption:LU:1976,LU,1976,0.15243431930967744
BP_review2022:energy-consumption:LU:1977,LU,1977,0.14227928176774193
BP_review2022:energy-consumption:LU:1978,LU,1978,0.14802325612258063
BP_review2022:energy-consumption:LU:1979,LU,1979,0.15215172525806453
BP_review2022:energy-consumption:LU:1980,LU,1980,0.14026034763225806
BP_review2022:energy-consumption:LU:1981,LU,1981,0.1199615208
BP_review2022:energy-consumption:LU:1982,LU,1982,0.1123932769935484
BP_review2022:energy-consumption:LU:1983,LU,1983,0.10506556130967742
BP_review2022:energy-consumption:LU:1984,LU,1984,0.11319850269032258
BP_review2022:energy-consumption:LU:1985,LU,1985,0.11623720276129033
BP_review2022:energy-consumption:LU:1986,LU,1986,0.11363082728387099
BP_review2022:energy-consumption:LU:1987,LU,1987,0.10739309776774196
BP_review2022:energy-consumption:LU:1988,LU,1988,0.110058826
BP_review2022:energy-consumption:LU:1989,LU,1989,0.12642114895483872
BP_review2022:energy-consumption:LU:1990,LU,1990,0.1337445165669981
BP_review2022:energy-consumption:LU:1991,LU,1991,0.143743454148988
BP_review2022:energy-consumption:LU:1992,LU,1992,0.14415418182966527
BP_review2022:energy-consumption:LU:1993,LU,1993,0.14604787172744632
BP_review2022:energy-consumption:LU:1994,LU,1994,0.14043703685069758
BP_review2022:energy-consumption:LU:1995,LU,1995,0.12216457110544256
BP_review2022:energy-consumption:LU:1996,LU,1996,0.12563741320462635
BP_review2022:energy-consumption:LU:1997,LU,1997,0.12297089674330074
BP_review2022:energy-consumption:LU:1998,LU,1998,0.11875587167885979
BP_review2022:energy-consumption:LU:1999,LU,1999,0.12549474879389333
BP_review2022:energy-consumption:LU:2000,LU,2000,0.13393512090871398
BP_review2022:energy-consumption:LU:2001,LU,2001,0.1435200922134566
BP_review2022:energy-consumption:LU:2002,LU,2002,0.15689574011744875
BP_review2022:energy-consumption:LU:2003,LU,2003,0.1645340435941247
BP_review2022:energy-consumption:LU:2004,LU,2004,0.18640720625359386
BP_review2022:energy-consumption:LU:2005,LU,2005,0.18919069061255245
BP_review2022:energy-consumption:LU:2006,LU,2006,0.18585589754858428
BP_review2022:energy-consumption:LU:2007,LU,2007,0.18045234258772505
BP_review2022:energy-consumption:LU:2008,LU,2008,0.1791387036171632
BP_review2022:energy-consumption:LU:2009,LU,2009,0.17133463695031173
BP_review2022:energy-consumption:LU:2010,LU,2010,0.18041665161886603
BP_review2022:energy-consumption:LU:2011,LU,2011,0.17575601153749543
BP_review2022:energy-consumption:LU:2012,LU,2012,0.1726305938384063
BP_review2022:energy-consumption:LU:2013,LU,2013,0.1644925141642795
BP_review2022:energy-consumption:LU:2014,LU,2014,0.15938716458685986
BP_review2022:energy-consumption:LU:2015,LU,2015,0.1549240775493336
BP_review2022:energy-consumption:LU:2016,LU,2016,0.1528532390747459
BP_review2022:energy-consumption:LU:2017,LU,2017,0.15967678918645606
BP_review2022:energy-consumption:LU:2018,LU,2018,0.16716359040868817
BP_review2022:energy-consumption:LU:2019,LU,2019,0.1702325245135431
BP_review2022:energy-consumption:LU:2020,LU,2020,0.1457889540500665
BP_review2022:energy-consumption:LU:2021,LU,2021,0.151514175369045
BP_review2022:energy-consumption:LV:1965,LV,1965,0.0
BP_review2022:energy-consumption:LV:1966,LV,1966,0.0
BP_review2022:energy-consumption:LV:1967,LV,1967,0.0
BP_review2022:energy-consumption:LV:1968,LV,1968,0.0
BP_review2022:energy-consumption:LV:1969,LV,1969,0.0
BP_review2022:energy-consumption:LV:1970,LV,1970,0.0
BP_review2022:energy-consumption:LV:1971,LV,1971,0.0
BP_review2022:energy-consumption:LV:1972,LV,1972,0.0
BP_review2022:energy-consumption:LV:1973,LV,1973,0.0
BP_review2022:energy-consumption:LV:1974,LV,1974,0.0
BP_review2022:energy-consumption:LV:1975,LV,1975,0.0
BP_review2022:energy-consumption:LV:1976,LV,1976,0.0
BP_review2022:energy-consumption:LV:1977,LV,1977,0.0
BP_review2022:energy-consumption:LV:1978,LV,1978,0.0
BP_review2022:energy-consumption:LV:1979,LV,1979,0.0
BP_review2022:energy-consumption:LV:1980,LV,1980,0.0
BP_review2022:energy-consumption:LV:1981,LV,1981,0.0
BP_review2022:energy-consumption:LV:1982,LV,1982,0.0
BP_review2022:energy-consumption:LV:1983,LV,1983,0.0
BP_review2022:energy-consumption:LV:1984,LV,1984,0.0
BP_review2022:energy-consumption:LV:1985,LV,1985,0.38263912337701456
BP_review2022:energy-consumption:LV:1986,LV,1986,0.35556686882941413
BP_review2022:energy-consumption:LV:1987,LV,1987,0.3244423148876847
BP_review2022:energy-consumption:LV:1988,LV,1988,0.30620455118175727
BP_review2022:energy-consumption:LV:1989,LV,1989,0.3061327740329202
BP_review2022:energy-consumption:LV:1990,LV,1990,0.3112785380392128
BP_review2022:energy-consumption:LV:1991,LV,1991,0.2868463638116958
BP_review2022:energy-consumption:LV:1992,LV,1992,0.20532485833148728
BP_review2022:energy-consumption:LV:1993,LV,1993,0.1769600051946297
BP_review2022:energy-consumption:LV:1994,LV,1994,0.17144303989097942
BP_review2022:energy-consumption:LV:1995,LV,1995,0.1604455683633509
BP_review2022:energy-consumption:LV:1996,LV,1996,0.1492747569132613
BP_review2022:energy-consumption:LV:1997,LV,1997,0.1503802527823379
BP_review2022:energy-consumption:LV:1998,LV,1998,0.16366325180909924
BP_review2022:energy-consumption:LV:1999,LV,1999,0.13893939856593063
BP_review2022:energy-consumption:LV:2000,LV,2000,0.13591505215922117
BP_review2022:energy-consumption:LV:2001,LV,2001,0.14639199785365492
BP_review2022:energy-consumption:LV:2002,LV,2002,0.1476807764256332
BP_review2022:energy-consumption:LV:2003,LV,2003,0.1458677456800079
BP_review2022:energy-consumption:LV:2004,LV,2004,0.16400029507343064
BP_review2022:energy-consumption:LV:2005,LV,2005,0.1690477680305601
BP_review2022:energy-consumption:LV:2006,LV,2006,0.16035627216148754
BP_review2022:energy-consumption:LV:2007,LV,2007,0.16533417241009285
BP_review2022:energy-consumption:LV:2008,LV,2008,0.16644766538795414
BP_review2022:energy-consumption:LV:2009,LV,2009,0.15776386689187222
BP_review2022:energy-consumption:LV:2010,LV,2010,0.1788281584618866
BP_review2022:energy-consumption:LV:2011,LV,2011,0.15962512332561035
BP_review2022:energy-consumption:LV:2012,LV,2012,0.16533955311132995
BP_review2022:energy-consumption:LV:2013,LV,2013,0.1593459208365065
BP_review2022:energy-consumption:LV:2014,LV,2014,0.14668331348965377
BP_review2022:energy-consumption:LV:2015,LV,2015,0.1502592753398174
BP_review2022:energy-consumption:LV:2016,LV,2016,0.16020053680179128
BP_review2022:energy-consumption:LV:2017,LV,2017,0.1762670741469397
BP_review2022:energy-consumption:LV:2018,LV,2018,0.15682195854002295
BP_review2022:energy-consumption:LV:2019,LV,2019,0.16130884678718058
BP_review2022:energy-consumption:LV:2020,LV,2020,0.14650109263343317
BP_review2022:energy-consumption:LV:2021,LV,2021,0.15196137973852103
BP_review2022:energy-consumption:MA:1965,MA,1965,0.06383802420533144
BP_review2022:energy-consumption:MA:1966,MA,1966,0.08408515927811344
BP_review2022:energy-consumption:MA:1967,MA,1967,0.0886016613012651
BP_review2022:energy-consumption:MA:1968,MA,1968,0.09512687060420041
BP_review2022:energy-consumption:MA:1969,MA,1969,0.10433101742960571
BP_review2022:energy-consumption:MA:1970,MA,1970,0.10924888776397228
BP_review2022:energy-consumption:MA:1971,MA,1971,0.11620788534481029
BP_review2022:energy-consumption:MA:1972,MA,1972,0.1256040308594797
BP_review2022:energy-consumption:MA:1973,MA,1973,0.13952231771396664
BP_review2022:energy-consumption:MA:1974,MA,1974,0.14915032752483323
BP_review2022:energy-consumption:MA:1975,MA,1975,0.15159645503787364
BP_review2022:energy-consumption:MA:1976,MA,1976,0.16430136644093482
BP_review2022:energy-consumption:MA:1977,MA,1977,0.18428586774085876
BP_review2022:energy-consumption:MA:1978,MA,1978,0.19561408024688792
BP_review2022:energy-consumption:MA:1979,MA,1979,0.2181701356203984
BP_review2022:energy-consumption:MA:1980,MA,1980,0.21879184609682292
BP_review2022:energy-consumption:MA:1981,MA,1981,0.21222093264089617
BP_review2022:energy-consumption:MA:1982,MA,1982,0.21869813069281918
BP_review2022:energy-consumption:MA:1983,MA,1983,0.22453611801874185
BP_review2022:energy-consumption:MA:1984,MA,1984,0.2275341468169769
BP_review2022:energy-consumption:MA:1985,MA,1985,0.23508998016309676
BP_review2022:energy-consumption:MA:1986,MA,1986,0.2431265323336774
BP_review2022:energy-consumption:MA:1987,MA,1987,0.25043420810051614
BP_review2022:energy-consumption:MA:1988,MA,1988,0.26455262527574197
BP_review2022:energy-consumption:MA:1989,MA,1989,0.2910494351249032
BP_review2022:energy-consumption:MA:1990,MA,1990,0.29792074068219354
BP_review2022:energy-consumption:MA:1991,MA,1991,0.3016937132099355
BP_review2022:energy-consumption:MA:1992,MA,1992,0.3376055338198709
BP_review2022:energy-consumption:MA:1993,MA,1993,0.34115722064361287
BP_review2022:energy-consumption:MA:1994,MA,1994,0.376035934663871
BP_review2022:energy-consumption:MA:1995,MA,1995,0.36882660315238713
BP_review2022:energy-consumption:MA:1996,MA,1996,0.3856088299651613
BP_review2022:energy-consumption:MA:1997,MA,1997,0.40087365095174193
BP_review2022:energy-consumption:MA:1998,MA,1998,0.41116210874890324
BP_review2022:energy-consumption:MA:1999,MA,1999,0.42657126778051613
BP_review2022:energy-consumption:MA:2000,MA,2000,0.4228681389210322
BP_review2022:energy-consumption:MA:2001,MA,2001,0.4568596176249585
BP_review2022:energy-consumption:MA:2002,MA,2002,0.4682208463417275
BP_review2022:energy-consumption:MA:2003,MA,2003,0.46951490298220105
BP_review2022:energy-consumption:MA:2004,MA,2004,0.53469130416481
BP_review2022:energy-consumption:MA:2005,MA,2005,0.5799151498346018
BP_review2022:energy-consumption:MA:2006,MA,2006,0.5916925019932502
BP_review2022:energy-consumption:MA:2007,MA,2007,0.5863805227307096
BP_review2022:energy-consumption:MA:2008,MA,2008,0.6472448405196034
BP_review2022:energy-consumption:MA:2009,MA,2009,0.6314960184491424
