id,actor_id,year,renewable_consumption_EJ
BP_review2022:renewable-consumption:IS:1995,IS,1995,0.002943743548387097
BP_review2022:renewable-consumption:IS:1996,IS,1996,0.0035051352000000004
BP_review2022:renewable-consumption:IS:1997,IS,1997,0.003810954725806451
BP_review2022:renewable-consumption:IS:1998,IS,1998,0.006666937243548387
BP_review2022:renewable-consumption:IS:1999,IS,1999,0.01160096075268817
BP_review2022:renewable-consumption:IS:2000,IS,2000,0.013511073655913981
BP_review2022:renewable-consumption:IS:2001,IS,2001,0.014724405603267696
BP_review2022:renewable-consumption:IS:2002,IS,2002,0.014423277781765225
BP_review2022:renewable-consumption:IS:2003,IS,2003,0.014072924411648834
BP_review2022:renewable-consumption:IS:2004,IS,2004,0.014759894791437803
BP_review2022:renewable-consumption:IS:2005,IS,2005,0.016417179445559406
BP_review2022:renewable-consumption:IS:2006,IS,2006,0.025880657677628715
BP_review2022:renewable-consumption:IS:2007,IS,2007,0.03497996419397175
BP_review2022:renewable-consumption:IS:2008,IS,2008,0.0392000447712382
BP_review2022:renewable-consumption:IS:2009,IS,2009,0.04392613618966545
BP_review2022:renewable-consumption:IS:2010,IS,2010,0.04281513525985551
BP_review2022:renewable-consumption:IS:2011,IS,2011,0.04480972042547991
BP_review2022:renewable-consumption:IS:2012,IS,2012,0.0493516759049853
BP_review2022:renewable-consumption:IS:2013,IS,2013,0.04952699848829574
BP_review2022:renewable-consumption:IS:2014,IS,2014,0.0492766940663288
BP_review2022:renewable-consumption:IS:2015,IS,2015,0.04714594748895157
BP_review2022:renewable-consumption:IS:2016,IS,2016,0.04750554361828016
BP_review2022:renewable-consumption:IS:2017,IS,2017,0.04821429647880644
BP_review2022:renewable-consumption:IS:2018,IS,2018,0.055702280430899816
BP_review2022:renewable-consumption:IS:2019,IS,2019,0.05558561864658603
BP_review2022:renewable-consumption:IS:2020,IS,2020,0.05487887384981258
BP_review2022:renewable-consumption:IS:2021,IS,2021,0.05314856013570737
BP_review2022:renewable-consumption:IT:1965,IT,1965,0.027463172043010752
BP_review2022:renewable-consumption:IT:1966,IT,1966,0.03514744623655913
BP_review2022:renewable-consumption:IT:1967,IT,1967,0.036601814516129025
BP_review2022:renewable-consumption:IT:1968,IT,1968,0.03812641129032258
BP_review2022:renewable-consumption:IT:1969,IT,1969,0.04027668010752688
BP_review2022:renewable-consumption:IT:1970,IT,1970,0.045108400537634416
BP_review2022:renewable-consumption:IT:1971,IT,1971,0.04496794354838709
BP_review2022:renewable-consumption:IT:1972,IT,1972,0.04045288978494623
BP_review2022:renewable-consumption:IT:1973,IT,1973,0.04101982526881721
BP_review2022:renewable-consumption:IT:1974,IT,1974,0.04559106182795699
BP_review2022:renewable-consumption:IT:1975,IT,1975,0.042636357526881725
BP_review2022:renewable-consumption:IT:1976,IT,1976,0.04058568548387097
BP_review2022:renewable-consumption:IT:1977,IT,1977,0.03967143817204301
BP_review2022:renewable-consumption:IT:1978,IT,1978,0.04061122311827957
BP_review2022:renewable-consumption:IT:1979,IT,1979,0.04076444892473118
BP_review2022:renewable-consumption:IT:1980,IT,1980,0.042096236559139785
BP_review2022:renewable-consumption:IT:1981,IT,1981,0.03646391129032258
BP_review2022:renewable-consumption:IT:1982,IT,1982,0.03696827956989247
BP_review2022:renewable-consumption:IT:1983,IT,1983,0.03552668010752688
BP_review2022:renewable-consumption:IT:1984,IT,1984,0.03627365591397849
BP_review2022:renewable-consumption:IT:1985,IT,1985,0.033488776881720424
BP_review2022:renewable-consumption:IT:1986,IT,1986,0.03670907258064516
BP_review2022:renewable-consumption:IT:1987,IT,1987,0.03862694892473118
BP_review2022:renewable-consumption:IT:1988,IT,1988,0.03958461021505376
BP_review2022:renewable-consumption:IT:1989,IT,1989,0.03275395161290323
BP_review2022:renewable-consumption:IT:1990,IT,1990,0.033541572580645156
BP_review2022:renewable-consumption:IT:1991,IT,1991,0.03385228494623656
BP_review2022:renewable-consumption:IT:1992,IT,1992,0.03656482526881721
BP_review2022:renewable-consumption:IT:1993,IT,1993,0.03894962365591398
BP_review2022:renewable-consumption:IT:1994,IT,1994,0.036782755376344074
BP_review2022:renewable-consumption:IT:1995,IT,1995,0.03783448924731183
BP_review2022:renewable-consumption:IT:1996,IT,1996,0.04324762096774192
BP_review2022:renewable-consumption:IT:1997,IT,1997,0.04779853494623656
BP_review2022:renewable-consumption:IT:1998,IT,1998,0.0548223252688172
BP_review2022:renewable-consumption:IT:1999,IT,1999,0.062399260752688174
BP_review2022:renewable-consumption:IT:2000,IT,2000,0.07026642473118279
BP_review2022:renewable-consumption:IT:2001,IT,2001,0.07945346041055719
BP_review2022:renewable-consumption:IT:2002,IT,2002,0.09312486212278875
BP_review2022:renewable-consumption:IT:2003,IT,2003,0.10774443858560792
BP_review2022:renewable-consumption:IT:2004,IT,2004,0.13199538576098774
BP_review2022:renewable-consumption:IT:2005,IT,2005,0.13780543445759394
BP_review2022:renewable-consumption:IT:2006,IT,2006,0.15166218743275708
BP_review2022:renewable-consumption:IT:2007,IT,2007,0.16340258127591525
BP_review2022:renewable-consumption:IT:2008,IT,2008,0.2020116044652049
BP_review2022:renewable-consumption:IT:2009,IT,2009,0.2573518055643865
BP_review2022:renewable-consumption:IT:2010,IT,2010,0.327368725425604
BP_review2022:renewable-consumption:IT:2011,IT,2011,0.43988884059676503
BP_review2022:renewable-consumption:IT:2012,IT,2012,0.5779656921381258
BP_review2022:renewable-consumption:IT:2013,IT,2013,0.6605323520458005
BP_review2022:renewable-consumption:IT:2014,IT,2014,0.6813850382240909
BP_review2022:renewable-consumption:IT:2015,IT,2015,0.7025070962358285
BP_review2022:renewable-consumption:IT:2016,IT,2016,0.7212920920513777
BP_review2022:renewable-consumption:IT:2017,IT,2017,0.7394346000014765
BP_review2022:renewable-consumption:IT:2018,IT,2018,0.7179369931639235
BP_review2022:renewable-consumption:IT:2019,IT,2019,0.728736730024529
BP_review2022:renewable-consumption:IT:2020,IT,2020,0.7359088740293547
BP_review2022:renewable-consumption:IT:2021,IT,2021,0.7613681632268252
BP_review2022:renewable-consumption:JP:1965,JP,1965,0.0
BP_review2022:renewable-consumption:JP:1966,JP,1966,0.0
BP_review2022:renewable-consumption:JP:1967,JP,1967,0.0
BP_review2022:renewable-consumption:JP:1968,JP,1968,0.0
BP_review2022:renewable-consumption:JP:1969,JP,1969,0.0
BP_review2022:renewable-consumption:JP:1970,JP,1970,0.0024792344086021502
BP_review2022:renewable-consumption:JP:1971,JP,1971,0.0024067790322580647
BP_review2022:renewable-consumption:JP:1972,JP,1972,0.002539370430107527
BP_review2022:renewable-consumption:JP:1973,JP,1973,0.0025946032258064512
BP_review2022:renewable-consumption:JP:1974,JP,1974,0.003141609139784946
BP_review2022:renewable-consumption:JP:1975,JP,1975,0.00386646935483871
BP_review2022:renewable-consumption:JP:1976,JP,1976,0.0037545736559139783
BP_review2022:renewable-consumption:JP:1977,JP,1977,0.005452530107526881
BP_review2022:renewable-consumption:JP:1978,JP,1978,0.008454427956989245
BP_review2022:renewable-consumption:JP:1979,JP,1979,0.011233821505376343
BP_review2022:renewable-consumption:JP:1980,JP,1980,0.011149118279569896
BP_review2022:renewable-consumption:JP:1981,JP,1981,0.01160968440860215
BP_review2022:renewable-consumption:JP:1982,JP,1982,0.11183585913978493
BP_review2022:renewable-consumption:JP:1983,JP,1983,0.12491716505376343
BP_review2022:renewable-consumption:JP:1984,JP,1984,0.13750762741935482
BP_review2022:renewable-consumption:JP:1985,JP,1985,0.1440345973118279
BP_review2022:renewable-consumption:JP:1986,JP,1986,0.15685964838709676
BP_review2022:renewable-consumption:JP:1987,JP,1987,0.1682147940860215
BP_review2022:renewable-consumption:JP:1988,JP,1988,0.18198172419354838
BP_review2022:renewable-consumption:JP:1989,JP,1989,0.1941419897849462
BP_review2022:renewable-consumption:JP:1990,JP,1990,0.12812913655913974
BP_review2022:renewable-consumption:JP:1991,JP,1991,0.13163525967741932
BP_review2022:renewable-consumption:JP:1992,JP,1992,0.13400934032258063
BP_review2022:renewable-consumption:JP:1993,JP,1993,0.13089002311827955
BP_review2022:renewable-consumption:JP:1994,JP,1994,0.15125562956989244
BP_review2022:renewable-consumption:JP:1995,JP,1995,0.1607395827956989
BP_review2022:renewable-consumption:JP:1996,JP,1996,0.17115942365591397
BP_review2022:renewable-consumption:JP:1997,JP,1997,0.1851387550261452
BP_review2022:renewable-consumption:JP:1998,JP,1998,0.18294548481182793
BP_review2022:renewable-consumption:JP:1999,JP,1999,0.187801564516129
BP_review2022:renewable-consumption:JP:2000,JP,2000,0.18569404840845485
BP_review2022:renewable-consumption:JP:2001,JP,2001,0.18753136335909115
BP_review2022:renewable-consumption:JP:2002,JP,2002,0.20141975094693026
BP_review2022:renewable-consumption:JP:2003,JP,2003,0.21894465409429278
BP_review2022:renewable-consumption:JP:2004,JP,2004,0.23042005736691892
BP_review2022:renewable-consumption:JP:2005,JP,2005,0.28054430624077054
BP_review2022:renewable-consumption:JP:2006,JP,2006,0.2847611352252918
BP_review2022:renewable-consumption:JP:2007,JP,2007,0.30163476524571087
BP_review2022:renewable-consumption:JP:2008,JP,2008,0.29621108779506683
BP_review2022:renewable-consumption:JP:2009,JP,2009,0.29360634545795417
BP_review2022:renewable-consumption:JP:2010,JP,2010,0.3329393974515412
BP_review2022:renewable-consumption:JP:2011,JP,2011,0.34448379955819786
BP_review2022:renewable-consumption:JP:2012,JP,2012,0.376979608608586
BP_review2022:renewable-consumption:JP:2013,JP,2013,0.44767225683787454
BP_review2022:renewable-consumption:JP:2014,JP,2014,0.5568306593754364
BP_review2022:renewable-consumption:JP:2015,JP,2015,0.7212743067859528
BP_review2022:renewable-consumption:JP:2016,JP,2016,0.7534965887901092
BP_review2022:renewable-consumption:JP:2017,JP,2017,0.905366875215498
BP_review2022:renewable-consumption:JP:2018,JP,2018,1.0133917930896024
BP_review2022:renewable-consumption:JP:2019,JP,2019,1.0908575540993586
BP_review2022:renewable-consumption:JP:2020,JP,2020,1.1997017777184484
BP_review2022:renewable-consumption:JP:2021,JP,2021,1.3152148707952567
BP_review2022:renewable-consumption:KR:1965,KR,1965,0.0
BP_review2022:renewable-consumption:KR:1966,KR,1966,0.0
BP_review2022:renewable-consumption:KR:1967,KR,1967,0.0
BP_review2022:renewable-consumption:KR:1968,KR,1968,0.0
BP_review2022:renewable-consumption:KR:1969,KR,1969,0.0
BP_review2022:renewable-consumption:KR:1970,KR,1970,0.0
BP_review2022:renewable-consumption:KR:1971,KR,1971,0.0
BP_review2022:renewable-consumption:KR:1972,KR,1972,0.0
BP_review2022:renewable-consumption:KR:1973,KR,1973,0.0
BP_review2022:renewable-consumption:KR:1974,KR,1974,0.0
BP_review2022:renewable-consumption:KR:1975,KR,1975,0.0
BP_review2022:renewable-consumption:KR:1976,KR,1976,0.0
BP_review2022:renewable-consumption:KR:1977,KR,1977,0.0
BP_review2022:renewable-consumption:KR:1978,KR,1978,0.0
BP_review2022:renewable-consumption:KR:1979,KR,1979,0.0
BP_review2022:renewable-consumption:KR:1980,KR,1980,0.0
BP_review2022:renewable-consumption:KR:1981,KR,1981,0.0
BP_review2022:renewable-consumption:KR:1982,KR,1982,0.0
BP_review2022:renewable-consumption:KR:1983,KR,1983,0.0
BP_review2022:renewable-consumption:KR:1984,KR,1984,0.0
BP_review2022:renewable-consumption:KR:1985,KR,1985,0.0
BP_review2022:renewable-consumption:KR:1986,KR,1986,0.0
BP_review2022:renewable-consumption:KR:1987,KR,1987,0.0
BP_review2022:renewable-consumption:KR:1988,KR,1988,0.0
BP_review2022:renewable-consumption:KR:1989,KR,1989,0.0
BP_review2022:renewable-consumption:KR:1990,KR,1990,1.064516129032258e-05
BP_review2022:renewable-consumption:KR:1991,KR,1991,1.064516129032258e-05
BP_review2022:renewable-consumption:KR:1992,KR,1992,2.129032258064516e-05
BP_review2022:renewable-consumption:KR:1993,KR,1993,3.193548387096774e-05
BP_review2022:renewable-consumption:KR:1994,KR,1994,3.193548387096774e-05
BP_review2022:renewable-consumption:KR:1995,KR,1995,0.0028942741935483875
BP_review2022:renewable-consumption:KR:1996,KR,1996,0.004663185483870968
BP_review2022:renewable-consumption:KR:1997,KR,1997,0.0009389516129032257
BP_review2022:renewable-consumption:KR:1998,KR,1998,0.0007304032258064517
BP_review2022:renewable-consumption:KR:1999,KR,1999,0.0011106251612903225
BP_review2022:renewable-consumption:KR:2000,KR,2000,0.0011417264516129031
BP_review2022:renewable-consumption:KR:2001,KR,2001,0.001209844838709677
BP_review2022:renewable-consumption:KR:2002,KR,2002,0.002287440062434963
BP_review2022:renewable-consumption:KR:2003,KR,2003,0.0025010199193548385
BP_review2022:renewable-consumption:KR:2004,KR,2004,0.004190480560052545
BP_review2022:renewable-consumption:KR:2005,KR,2005,0.0050341459199873964
BP_review2022:renewable-consumption:KR:2006,KR,2006,0.007769502787188038
BP_review2022:renewable-consumption:KR:2007,KR,2007,0.012967963713586692
BP_review2022:renewable-consumption:KR:2008,KR,2008,0.022228063216139116
BP_review2022:renewable-consumption:KR:2009,KR,2009,0.029420467453098884
BP_review2022:renewable-consumption:KR:2010,KR,2010,0.0640147899333414
BP_review2022:renewable-consumption:KR:2011,KR,2011,0.09853615980264957
BP_review2022:renewable-consumption:KR:2012,KR,2012,0.11079805342312336
BP_review2022:renewable-consumption:KR:2013,KR,2013,0.13497909733723276
BP_review2022:renewable-consumption:KR:2014,KR,2014,0.18119977124219477
BP_review2022:renewable-consumption:KR:2015,KR,2015,0.20765027057298707
BP_review2022:renewable-consumption:KR:2016,KR,2016,0.22279953005676068
BP_review2022:renewable-consumption:KR:2017,KR,2017,0.27646573432248384
BP_review2022:renewable-consumption:KR:2018,KR,2018,0.3160895642353102
BP_review2022:renewable-consumption:KR:2019,KR,2019,0.3463754055532003
BP_review2022:renewable-consumption:KR:2020,KR,2020,0.34005583512157195
BP_review2022:renewable-consumption:KR:2021,KR,2021,0.43965716874225735
BP_review2022:renewable-consumption:KW:1965,KW,1965,0.0
BP_review2022:renewable-consumption:KW:1966,KW,1966,0.0
BP_review2022:renewable-consumption:KW:1967,KW,1967,0.0
BP_review2022:renewable-consumption:KW:1968,KW,1968,0.0
BP_review2022:renewable-consumption:KW:1969,KW,1969,0.0
BP_review2022:renewable-consumption:KW:1970,KW,1970,0.0
BP_review2022:renewable-consumption:KW:1971,KW,1971,0.0
BP_review2022:renewable-consumption:KW:1972,KW,1972,0.0
BP_review2022:renewable-consumption:KW:1973,KW,1973,0.0
BP_review2022:renewable-consumption:KW:1974,KW,1974,0.0
BP_review2022:renewable-consumption:KW:1975,KW,1975,0.0
BP_review2022:renewable-consumption:KW:1976,KW,1976,0.0
BP_review2022:renewable-consumption:KW:1977,KW,1977,0.0
BP_review2022:renewable-consumption:KW:1978,KW,1978,0.0
BP_review2022:renewable-consumption:KW:1979,KW,1979,0.0
BP_review2022:renewable-consumption:KW:1980,KW,1980,0.0
BP_review2022:renewable-consumption:KW:1981,KW,1981,0.0
BP_review2022:renewable-consumption:KW:1982,KW,1982,0.0
BP_review2022:renewable-consumption:KW:1983,KW,1983,0.0
BP_review2022:renewable-consumption:KW:1984,KW,1984,0.0
BP_review2022:renewable-consumption:KW:1985,KW,1985,0.0
BP_review2022:renewable-consumption:KW:1986,KW,1986,0.0
BP_review2022:renewable-consumption:KW:1987,KW,1987,0.0
BP_review2022:renewable-consumption:KW:1988,KW,1988,0.0
BP_review2022:renewable-consumption:KW:1989,KW,1989,0.0
BP_review2022:renewable-consumption:KW:1990,KW,1990,0.0
BP_review2022:renewable-consumption:KW:1991,KW,1991,0.0
BP_review2022:renewable-consumption:KW:1992,KW,1992,0.0
BP_review2022:renewable-consumption:KW:1993,KW,1993,0.0
BP_review2022:renewable-consumption:KW:1994,KW,1994,0.0
BP_review2022:renewable-consumption:KW:1995,KW,1995,0.0
BP_review2022:renewable-consumption:KW:1996,KW,1996,0.0
BP_review2022:renewable-consumption:KW:1997,KW,1997,0.0
BP_review2022:renewable-consumption:KW:1998,KW,1998,0.0
BP_review2022:renewable-consumption:KW:1999,KW,1999,0.0
BP_review2022:renewable-consumption:KW:2000,KW,2000,0.0
BP_review2022:renewable-consumption:KW:2001,KW,2001,0.0
BP_review2022:renewable-consumption:KW:2002,KW,2002,0.0
BP_review2022:renewable-consumption:KW:2003,KW,2003,0.0
BP_review2022:renewable-consumption:KW:2004,KW,2004,0.0
BP_review2022:renewable-consumption:KW:2005,KW,2005,0.0
BP_review2022:renewable-consumption:KW:2006,KW,2006,0.0
BP_review2022:renewable-consumption:KW:2007,KW,2007,0.0
BP_review2022:renewable-consumption:KW:2008,KW,2008,0.0
BP_review2022:renewable-consumption:KW:2009,KW,2009,0.0
BP_review2022:renewable-consumption:KW:2010,KW,2010,0.0
BP_review2022:renewable-consumption:KW:2011,KW,2011,0.0
BP_review2022:renewable-consumption:KW:2012,KW,2012,0.0
BP_review2022:renewable-consumption:KW:2013,KW,2013,1.7856937427127853e-06
BP_review2022:renewable-consumption:KW:2014,KW,2014,3.1969522889704434e-05
BP_review2022:renewable-consumption:KW:2015,KW,2015,4.934602534562208e-05
BP_review2022:renewable-consumption:KW:2016,KW,2016,0.0004704368887192208
BP_review2022:renewable-consumption:KW:2017,KW,2017,0.0006588992903225805
BP_review2022:renewable-consumption:KW:2018,KW,2018,0.0005255112733446519
BP_review2022:renewable-consumption:KW:2019,KW,2019,0.0005900571473880351
BP_review2022:renewable-consumption:KW:2020,KW,2020,0.0005895002469324628
BP_review2022:renewable-consumption:KW:2021,KW,2021,0.000585737900274174
BP_review2022:renewable-consumption:KZ:1965,KZ,1965,0.0
BP_review2022:renewable-consumption:KZ:1966,KZ,1966,0.0
BP_review2022:renewable-consumption:KZ:1967,KZ,1967,0.0
BP_review2022:renewable-consumption:KZ:1968,KZ,1968,0.0
BP_review2022:renewable-consumption:KZ:1969,KZ,1969,0.0
BP_review2022:renewable-consumption:KZ:1970,KZ,1970,0.0
BP_review2022:renewable-consumption:KZ:1971,KZ,1971,0.0
BP_review2022:renewable-consumption:KZ:1972,KZ,1972,0.0
BP_review2022:renewable-consumption:KZ:1973,KZ,1973,0.0
BP_review2022:renewable-consumption:KZ:1974,KZ,1974,0.0
BP_review2022:renewable-consumption:KZ:1975,KZ,1975,0.0
BP_review2022:renewable-consumption:KZ:1976,KZ,1976,0.0
BP_review2022:renewable-consumption:KZ:1977,KZ,1977,0.0
BP_review2022:renewable-consumption:KZ:1978,KZ,1978,0.0
BP_review2022:renewable-consumption:KZ:1979,KZ,1979,0.0
BP_review2022:renewable-consumption:KZ:1980,KZ,1980,0.0
BP_review2022:renewable-consumption:KZ:1981,KZ,1981,0.0
BP_review2022:renewable-consumption:KZ:1982,KZ,1982,0.0
BP_review2022:renewable-consumption:KZ:1983,KZ,1983,0.0
BP_review2022:renewable-consumption:KZ:1984,KZ,1984,0.0
BP_review2022:renewable-consumption:KZ:1985,KZ,1985,0.0
BP_review2022:renewable-consumption:KZ:1986,KZ,1986,0.0
BP_review2022:renewable-consumption:KZ:1987,KZ,1987,0.0
BP_review2022:renewable-consumption:KZ:1988,KZ,1988,0.0
BP_review2022:renewable-consumption:KZ:1989,KZ,1989,0.0
BP_review2022:renewable-consumption:KZ:1990,KZ,1990,0.0
BP_review2022:renewable-consumption:KZ:1991,KZ,1991,0.0
BP_review2022:renewable-consumption:KZ:1992,KZ,1992,0.0
BP_review2022:renewable-consumption:KZ:1993,KZ,1993,0.0
BP_review2022:renewable-consumption:KZ:1994,KZ,1994,0.0
BP_review2022:renewable-consumption:KZ:1995,KZ,1995,0.0
BP_review2022:renewable-consumption:KZ:1996,KZ,1996,0.0
BP_review2022:renewable-consumption:KZ:1997,KZ,1997,0.0
BP_review2022:renewable-consumption:KZ:1998,KZ,1998,0.0
BP_review2022:renewable-consumption:KZ:1999,KZ,1999,0.0
BP_review2022:renewable-consumption:KZ:2000,KZ,2000,0.0
BP_review2022:renewable-consumption:KZ:2001,KZ,2001,0.0
BP_review2022:renewable-consumption:KZ:2002,KZ,2002,0.0
BP_review2022:renewable-consumption:KZ:2003,KZ,2003,0.0
BP_review2022:renewable-consumption:KZ:2004,KZ,2004,0.0
BP_review2022:renewable-consumption:KZ:2005,KZ,2005,0.0
BP_review2022:renewable-consumption:KZ:2006,KZ,2006,0.0
BP_review2022:renewable-consumption:KZ:2007,KZ,2007,0.0
BP_review2022:renewable-consumption:KZ:2008,KZ,2008,0.0
BP_review2022:renewable-consumption:KZ:2009,KZ,2009,0.0
BP_review2022:renewable-consumption:KZ:2010,KZ,2010,0.0
BP_review2022:renewable-consumption:KZ:2011,KZ,2011,1.45988001573564e-06
BP_review2022:renewable-consumption:KZ:2012,KZ,2012,2.6513419354838684e-05
BP_review2022:renewable-consumption:KZ:2013,KZ,2013,5.235516692576754e-05
BP_review2022:renewable-consumption:KZ:2014,KZ,2014,0.00014145587367201068
BP_review2022:renewable-consumption:KZ:2015,KZ,2015,0.0017300924187788002
BP_review2022:renewable-consumption:KZ:2016,KZ,2016,0.003523446786791369
BP_review2022:renewable-consumption:KZ:2017,KZ,2017,0.004167400117741935
BP_review2022:renewable-consumption:KZ:2018,KZ,2018,0.005043367978777587
BP_review2022:renewable-consumption:KZ:2019,KZ,2019,0.010479915383018262
BP_review2022:renewable-consumption:KZ:2020,KZ,2020,0.021500462998301516
BP_review2022:renewable-consumption:KZ:2021,KZ,2021,0.027985204725077976
BP_review2022:renewable-consumption:LK:1965,LK,1965,0.0
BP_review2022:renewable-consumption:LK:1966,LK,1966,0.0
BP_review2022:renewable-consumption:LK:1967,LK,1967,0.0
BP_review2022:renewable-consumption:LK:1968,LK,1968,0.0
BP_review2022:renewable-consumption:LK:1969,LK,1969,0.0
BP_review2022:renewable-consumption:LK:1970,LK,1970,0.0
BP_review2022:renewable-consumption:LK:1971,LK,1971,0.0
BP_review2022:renewable-consumption:LK:1972,LK,1972,0.0
BP_review2022:renewable-consumption:LK:1973,LK,1973,0.0
BP_review2022:renewable-consumption:LK:1974,LK,1974,0.0
BP_review2022:renewable-consumption:LK:1975,LK,1975,0.0
BP_review2022:renewable-consumption:LK:1976,LK,1976,0.0
BP_review2022:renewable-consumption:LK:1977,LK,1977,0.0
BP_review2022:renewable-consumption:LK:1978,LK,1978,0.0
BP_review2022:renewable-consumption:LK:1979,LK,1979,0.0
BP_review2022:renewable-consumption:LK:1980,LK,1980,0.0
BP_review2022:renewable-consumption:LK:1981,LK,1981,0.0
BP_review2022:renewable-consumption:LK:1982,LK,1982,0.0
BP_review2022:renewable-consumption:LK:1983,LK,1983,0.0
BP_review2022:renewable-consumption:LK:1984,LK,1984,0.0
BP_review2022:renewable-consumption:LK:1985,LK,1985,0.0
BP_review2022:renewable-consumption:LK:1986,LK,1986,0.0
BP_review2022:renewable-consumption:LK:1987,LK,1987,0.0
BP_review2022:renewable-consumption:LK:1988,LK,1988,0.0
BP_review2022:renewable-consumption:LK:1989,LK,1989,0.0
BP_review2022:renewable-consumption:LK:1990,LK,1990,0.0
BP_review2022:renewable-consumption:LK:1991,LK,1991,0.0
BP_review2022:renewable-consumption:LK:1992,LK,1992,0.0
BP_review2022:renewable-consumption:LK:1993,LK,1993,0.0
BP_review2022:renewable-consumption:LK:1994,LK,1994,0.0
BP_review2022:renewable-consumption:LK:1995,LK,1995,0.0
BP_review2022:renewable-consumption:LK:1996,LK,1996,0.0
BP_review2022:renewable-consumption:LK:1997,LK,1997,0.0
BP_review2022:renewable-consumption:LK:1998,LK,1998,0.0
BP_review2022:renewable-consumption:LK:1999,LK,1999,3.7258064516129026e-05
BP_review2022:renewable-consumption:LK:2000,LK,2000,4.0792258064516125e-05
BP_review2022:renewable-consumption:LK:2001,LK,2001,4.656730562211982e-05
BP_review2022:renewable-consumption:LK:2002,LK,2002,5.366187069602498e-05
BP_review2022:renewable-consumption:LK:2003,LK,2003,6.065626548684862e-05
BP_review2022:renewable-consumption:LK:2004,LK,2004,6.616244896124922e-05
BP_review2022:renewable-consumption:LK:2005,LK,2005,9.857696170975904e-05
BP_review2022:renewable-consumption:LK:2006,LK,2006,9.925371089762624e-05
BP_review2022:renewable-consumption:LK:2007,LK,2007,9.694931637387093e-05
BP_review2022:renewable-consumption:LK:2008,LK,2008,0.0001630202261058705
BP_review2022:renewable-consumption:LK:2009,LK,2009,0.0003678751346408601
BP_review2022:renewable-consumption:LK:2010,LK,2010,0.000976694265376291
BP_review2022:renewable-consumption:LK:2011,LK,2011,0.0013598825274835553
BP_review2022:renewable-consumption:LK:2012,LK,2012,0.0018027320844309664
BP_review2022:renewable-consumption:LK:2013,LK,2013,0.002745980489722967
BP_review2022:renewable-consumption:LK:2014,LK,2014,0.0034067561574974664
BP_review2022:renewable-consumption:LK:2015,LK,2015,0.004458246774193545
BP_review2022:renewable-consumption:LK:2016,LK,2016,0.004950197241840043
BP_review2022:renewable-consumption:LK:2017,LK,2017,0.006436144838709678
BP_review2022:renewable-consumption:LK:2018,LK,2018,0.007169280687606109
BP_review2022:renewable-consumption:LK:2019,LK,2019,0.009403092629607115
BP_review2022:renewable-consumption:LK:2020,LK,2020,0.012118881314218207
BP_review2022:renewable-consumption:LK:2021,LK,2021,0.015092955213053406
BP_review2022:renewable-consumption:LT:1965,LT,1965,0.0
BP_review2022:renewable-consumption:LT:1966,LT,1966,0.0
BP_review2022:renewable-consumption:LT:1967,LT,1967,0.0
BP_review2022:renewable-consumption:LT:1968,LT,1968,0.0
BP_review2022:renewable-consumption:LT:1969,LT,1969,0.0
BP_review2022:renewable-consumption:LT:1970,LT,1970,0.0
BP_review2022:renewable-consumption:LT:1971,LT,1971,0.0
BP_review2022:renewable-consumption:LT:1972,LT,1972,0.0
BP_review2022:renewable-consumption:LT:1973,LT,1973,0.0
BP_review2022:renewable-consumption:LT:1974,LT,1974,0.0
BP_review2022:renewable-consumption:LT:1975,LT,1975,0.0
BP_review2022:renewable-consumption:LT:1976,LT,1976,0.0
BP_review2022:renewable-consumption:LT:1977,LT,1977,0.0
BP_review2022:renewable-consumption:LT:1978,LT,1978,0.0
BP_review2022:renewable-consumption:LT:1979,LT,1979,0.0
BP_review2022:renewable-consumption:LT:1980,LT,1980,0.0
BP_review2022:renewable-consumption:LT:1981,LT,1981,0.0
BP_review2022:renewable-consumption:LT:1982,LT,1982,0.0
BP_review2022:renewable-consumption:LT:1983,LT,1983,0.0
BP_review2022:renewable-consumption:LT:1984,LT,1984,0.0
BP_review2022:renewable-consumption:LT:1985,LT,1985,0.0
BP_review2022:renewable-consumption:LT:1986,LT,1986,0.0
BP_review2022:renewable-consumption:LT:1987,LT,1987,0.0
BP_review2022:renewable-consumption:LT:1988,LT,1988,0.0
BP_review2022:renewable-consumption:LT:1989,LT,1989,0.0
BP_review2022:renewable-consumption:LT:1990,LT,1990,0.0
BP_review2022:renewable-consumption:LT:1991,LT,1991,0.0
BP_review2022:renewable-consumption:LT:1992,LT,1992,0.0
BP_review2022:renewable-consumption:LT:1993,LT,1993,0.0
BP_review2022:renewable-consumption:LT:1994,LT,1994,0.0
BP_review2022:renewable-consumption:LT:1995,LT,1995,0.0
BP_review2022:renewable-consumption:LT:1996,LT,1996,0.0
BP_review2022:renewable-consumption:LT:1997,LT,1997,0.0
BP_review2022:renewable-consumption:LT:1998,LT,1998,0.0
BP_review2022:renewable-consumption:LT:1999,LT,1999,0.0
BP_review2022:renewable-consumption:LT:2000,LT,2000,0.0
BP_review2022:renewable-consumption:LT:2001,LT,2001,2.2983870967741932e-05
BP_review2022:renewable-consumption:LT:2002,LT,2002,4.5967741935483864e-05
BP_review2022:renewable-consumption:LT:2003,LT,2003,8.044354838709678e-05
BP_review2022:renewable-consumption:LT:2004,LT,2004,0.0001177171243236542
BP_review2022:renewable-consumption:LT:2005,LT,2005,0.00023308502191033515
